#"geneId","sample","tissue","score"
"ENSG00000141736.13","GTEX-1RAZQ-0726-SM-EAZ43","skinExposed","43.38"
"ENSG00000141736.13","GTEX-1RAZA-0126-SM-E6CI3","skinExposed","163.8"
"ENSG00000141736.13","GTEX-1R9PO-2126-SM-E9J4O","skinExposed","81.37"
"ENSG00000141736.13","GTEX-1R9PM-2026-SM-E76OY","skinExposed","207.6"
"ENSG00000141736.13","GTEX-1R9K4-0126-SM-DTX9X","skinExposed","87.69"
"ENSG00000141736.13","GTEX-1R7EV-2426-SM-EVYBG","skinExposed","96.08"
"ENSG00000141736.13","GTEX-1R7EU-0226-SM-EVR4G","skinExposed","151.8"
"ENSG00000141736.13","GTEX-1R46S-0626-SM-E9J41","skinExposed","101.4"
"ENSG00000141736.13","GTEX-1QW4Y-1526-SM-EAZ3Z","skinExposed","71.24"
"ENSG00000141736.13","GTEX-1QPFJ-0226-SM-E76PB","skinExposed","146.3"
"ENSG00000141736.13","GTEX-1QP9N-1426-SM-DTXFL","skinExposed","158"
"ENSG00000141736.13","GTEX-1QP67-1626-SM-EAZ3X","skinExposed","41.95"
"ENSG00000141736.13","GTEX-1QP66-1726-SM-E8VO1","skinExposed","126.9"
"ENSG00000141736.13","GTEX-1QP2A-0126-SM-E9J43","skinExposed","133.2"
"ENSG00000141736.13","GTEX-1QP29-0626-SM-EWRMX","skinExposed","120.7"
"ENSG00000141736.13","GTEX-1QMI2-0226-SM-EVYBX","skinExposed","105.1"
"ENSG00000141736.13","GTEX-1QEPI-0126-SM-EWRMQ","skinExposed","103.6"
"ENSG00000141736.13","GTEX-1QCLY-0326-SM-E8VOG","skinExposed","174.9"
"ENSG00000141736.13","GTEX-1QAET-0926-SM-E76QM","skinExposed","141"
"ENSG00000141736.13","GTEX-1PWST-0226-SM-E76QJ","skinExposed","112"
"ENSG00000141736.13","GTEX-1PPH8-0226-SM-E8VND","skinExposed","167"
"ENSG00000141736.13","GTEX-1PPH7-2326-SM-EVYB8","skinExposed","98.08"
"ENSG00000141736.13","GTEX-1POEN-0126-SM-EYYXJ","skinExposed","115.4"
"ENSG00000141736.13","GTEX-1PIIG-0226-SM-EWRN6","skinExposed","136.6"
"ENSG00000141736.13","GTEX-1PIGE-0126-SM-EVYBJ","skinExposed","196.9"
"ENSG00000141736.13","GTEX-1PFEY-1526-SM-E76PP","skinExposed","147.6"
"ENSG00000141736.13","GTEX-1PDJ9-0326-SM-DTX95","skinExposed","137.2"
"ENSG00000141736.13","GTEX-1PBJI-0526-SM-E8VNK","skinExposed","92.86"
"ENSG00000141736.13","GTEX-1OJC4-0126-SM-E9J2E","skinExposed","64.92"
"ENSG00000141736.13","GTEX-1OJC3-0126-SM-E76QX","skinExposed","184.2"
"ENSG00000141736.13","GTEX-1OFPY-2426-SM-DTXEJ","skinExposed","194.7"
"ENSG00000141736.13","GTEX-1O97I-0326-SM-EYYX7","skinExposed","125.7"
"ENSG00000141736.13","GTEX-1NV5F-0226-SM-E8VNY","skinExposed","191.4"
"ENSG00000141736.13","GTEX-1NHNU-1026-SM-E9J2A","skinExposed","129.2"
"ENSG00000141736.13","GTEX-1N2EF-0226-SM-EYYXB","skinExposed","91.28"
"ENSG00000141736.13","GTEX-1N2DW-0226-SM-E9TK2","skinExposed","90.62"
"ENSG00000141736.13","GTEX-1N2DV-0226-SM-E6CJ6","skinExposed","104.2"
"ENSG00000141736.13","GTEX-1MUQO-0126-SM-EAZ58","skinExposed","144.5"
"ENSG00000141736.13","GTEX-1MJK2-0426-SM-DTXE5","skinExposed","118.5"
"ENSG00000141736.13","GTEX-1MGNQ-0126-SM-EVYCJ","skinExposed","118.3"
"ENSG00000141736.13","GTEX-1MCYP-1926-SM-E9J2R","skinExposed","91.38"
"ENSG00000141736.13","GTEX-1MCQQ-0826-SM-DLHC2","skinExposed","126.5"
"ENSG00000141736.13","GTEX-1MA7X-2226-SM-E6CIY","skinExposed","113.5"
"ENSG00000141736.13","GTEX-1MA7W-2026-SM-E9TJ6","skinExposed","173.8"
"ENSG00000141736.13","GTEX-1M5QR-1226-SM-EWROB","skinExposed","117.5"
"ENSG00000141736.13","GTEX-1M4P7-0226-SM-DIPEV","skinExposed","72.68"
"ENSG00000141736.13","GTEX-1LVAN-0226-SM-COH3S","skinExposed","143.8"
"ENSG00000141736.13","GTEX-1LSNM-1926-SM-E6CII","skinExposed","171.3"
"ENSG00000141736.13","GTEX-1LNCM-1126-SM-E9U5E","skinExposed","100.1"
"ENSG00000141736.13","GTEX-1LH75-2426-SM-E9TJE","skinExposed","107.9"
"ENSG00000141736.13","GTEX-1LGRB-2526-SM-CNPPQ","skinExposed","165.4"
"ENSG00000141736.13","GTEX-1LGOU-2026-SM-DIPFF","skinExposed","104.3"
"ENSG00000141736.13","GTEX-1LG7Z-1726-SM-D3LA4","skinExposed","187.1"
"ENSG00000141736.13","GTEX-1LG7Y-0526-SM-DKPQC","skinExposed","93.25"
"ENSG00000141736.13","GTEX-1LC47-0326-SM-E9TJP","skinExposed","104.7"
"ENSG00000141736.13","GTEX-1LBAC-0126-SM-DIPEZ","skinExposed","180.8"
"ENSG00000141736.13","GTEX-1LB8K-0226-SM-EWRNW","skinExposed","126.1"
"ENSG00000141736.13","GTEX-1L5NE-2526-SM-E6CIE","skinExposed","172.1"
"ENSG00000141736.13","GTEX-1KXAM-2226-SM-CYPTC","skinExposed","155.3"
"ENSG00000141736.13","GTEX-1KWVE-1426-SM-E9TJO","skinExposed","153.8"
"ENSG00000141736.13","GTEX-1KD5A-0226-SM-D5OV3","skinExposed","126.9"
"ENSG00000141736.13","GTEX-1KD4Q-0226-SM-E9TJ9","skinExposed","144.3"
"ENSG00000141736.13","GTEX-1KANC-1526-SM-D3LAB","skinExposed","158.6"
"ENSG00000141736.13","GTEX-1KANB-0526-SM-E6CJH","skinExposed","130.9"
"ENSG00000141736.13","GTEX-1KANA-0726-SM-D3L9I","skinExposed","158.6"
"ENSG00000141736.13","GTEX-1KAFJ-2026-SM-CY8ID","skinExposed","158.3"
"ENSG00000141736.13","GTEX-1K9T9-0126-SM-EVYCF","skinExposed","147.4"
"ENSG00000141736.13","GTEX-1K2DU-2326-SM-E9TIV","skinExposed","178.1"
"ENSG00000141736.13","GTEX-1K2DA-1826-SM-CGQGT","skinExposed","232.8"
"ENSG00000141736.13","GTEX-1JN76-0126-SM-CNPPE","skinExposed","91.6"
"ENSG00000141736.13","GTEX-1JN6P-0126-SM-D3L98","skinExposed","126.7"
"ENSG00000141736.13","GTEX-1JN1M-0326-SM-CYPT3","skinExposed","86.07"
"ENSG00000141736.13","GTEX-1JMQL-0226-SM-CNPP5","skinExposed","92.79"
"ENSG00000141736.13","GTEX-1JMQK-0226-SM-CL543","skinExposed","101.3"
"ENSG00000141736.13","GTEX-1JMQJ-0526-SM-CYPSU","skinExposed","120.9"
"ENSG00000141736.13","GTEX-1JMQI-2226-SM-CM2SD","skinExposed","153.9"
"ENSG00000141736.13","GTEX-1JMPZ-0226-SM-CNPP1","skinExposed","106.4"
"ENSG00000141736.13","GTEX-1JMPY-1326-SM-ARL8Y","skinExposed","128"
"ENSG00000141736.13","GTEX-1JMOU-1526-SM-CL54I","skinExposed","60.38"
"ENSG00000141736.13","GTEX-1JMLX-0226-SM-CM2RO","skinExposed","180.8"
"ENSG00000141736.13","GTEX-1JKYR-0126-SM-CNPOJ","skinExposed","137.4"
"ENSG00000141736.13","GTEX-1JKYN-1326-SM-CGQG9","skinExposed","113.9"
"ENSG00000141736.13","GTEX-1JK1U-2026-SM-CM2RZ","skinExposed","113.5"
"ENSG00000141736.13","GTEX-1JJEA-0326-SM-CNPOT","skinExposed","129.5"
"ENSG00000141736.13","GTEX-1JJE9-0326-SM-CL53Z","skinExposed","117.5"
"ENSG00000141736.13","GTEX-1JJ6O-0126-SM-E6CI8","skinExposed","176.5"
"ENSG00000141736.13","GTEX-1J8QM-2126-SM-CYPSJ","skinExposed","184.2"
"ENSG00000141736.13","GTEX-1J8Q3-1626-SM-CMKGC","skinExposed","102.1"
"ENSG00000141736.13","GTEX-1J8Q2-0526-SM-CM2RW","skinExposed","100.4"
"ENSG00000141736.13","GTEX-1J8JJ-0226-SM-CL53I","skinExposed","106.5"
"ENSG00000141736.13","GTEX-1J8EW-0126-SM-CJI4F","skinExposed","122.3"
"ENSG00000141736.13","GTEX-1J1R8-1726-SM-ARL8M","skinExposed","148.1"
"ENSG00000141736.13","GTEX-1J1OQ-0226-SM-CYPSH","skinExposed","165.1"
"ENSG00000141736.13","GTEX-1IY9M-0126-SM-D3L8S","skinExposed","99.66"
"ENSG00000141736.13","GTEX-1IOXB-0126-SM-ARL8G","skinExposed","122"
"ENSG00000141736.13","GTEX-1IL2V-0126-SM-CM2TX","skinExposed","129.5"
"ENSG00000141736.13","GTEX-1IL2U-0226-SM-CE6T8","skinExposed","194.8"
"ENSG00000141736.13","GTEX-1IKOH-0226-SM-COH4E","skinExposed","118.7"
"ENSG00000141736.13","GTEX-1IKK5-0626-SM-ARL8A","skinExposed","125.6"
"ENSG00000141736.13","GTEX-1IKJJ-0126-SM-CNPQB","skinExposed","108"
"ENSG00000141736.13","GTEX-1IGQW-0126-SM-COH42","skinExposed","119.1"
"ENSG00000141736.13","GTEX-1IE54-0126-SM-CMKHW","skinExposed","94.87"
"ENSG00000141736.13","GTEX-1IDJU-2626-SM-CM2RT","skinExposed","142.3"
"ENSG00000141736.13","GTEX-1IDJH-0326-SM-A9SLQ","skinExposed","114.8"
"ENSG00000141736.13","GTEX-1IDJF-0126-SM-CM2RS","skinExposed","138.9"
"ENSG00000141736.13","GTEX-1IDFM-0126-SM-COH2V","skinExposed","72.22"
"ENSG00000141736.13","GTEX-1ICLZ-0126-SM-CKZPO","skinExposed","111.9"
"ENSG00000141736.13","GTEX-1ICLY-0126-SM-D4P36","skinExposed","117.9"
"ENSG00000141736.13","GTEX-1ICG6-2526-SM-CGQFZ","skinExposed","120.2"
"ENSG00000141736.13","GTEX-1I6K6-0126-SM-A9SLE","skinExposed","157.8"
"ENSG00000141736.13","GTEX-1I4MK-2226-SM-ACKWD","skinExposed","140"
"ENSG00000141736.13","GTEX-1I1HK-0126-SM-COH49","skinExposed","90.15"
"ENSG00000141736.13","GTEX-1I1GV-0526-SM-A9G29","skinExposed","129.9"
"ENSG00000141736.13","GTEX-1I1GU-2226-SM-CGQFA","skinExposed","83.79"
"ENSG00000141736.13","GTEX-1I1GT-0626-SM-CGQER","skinExposed","172.5"
"ENSG00000141736.13","GTEX-1I1GS-0126-SM-B2LVW","skinExposed","109.7"
"ENSG00000141736.13","GTEX-1I1GR-0126-SM-CL55F","skinExposed","123.1"
"ENSG00000141736.13","GTEX-1I1GQ-0126-SM-COH3H","skinExposed","121.9"
"ENSG00000141736.13","GTEX-1I1GP-2226-SM-CGQFK","skinExposed","93.28"
"ENSG00000141736.13","GTEX-1I1CD-0126-SM-CM2TK","skinExposed","96.97"
"ENSG00000141736.13","GTEX-1I19N-0326-SM-ACKVX","skinExposed","111.6"
"ENSG00000141736.13","GTEX-1HUB1-0426-SM-E9U4U","skinExposed","61.06"
"ENSG00000141736.13","GTEX-1HT8W-0126-SM-CNPPP","skinExposed","107"
"ENSG00000141736.13","GTEX-1HSMQ-1226-SM-CGQFX","skinExposed","150.3"
"ENSG00000141736.13","GTEX-1HSMP-0126-SM-E6CJS","skinExposed","108.7"
"ENSG00000141736.13","GTEX-1HSMO-0126-SM-CL547","skinExposed","42.58"
"ENSG00000141736.13","GTEX-1HSKV-0226-SM-A9SKJ","skinExposed","136.2"
"ENSG00000141736.13","GTEX-1HSGN-0226-SM-CGQFV","skinExposed","163.8"
"ENSG00000141736.13","GTEX-1HSEH-0126-SM-ACKXN","skinExposed","118.4"
"ENSG00000141736.13","GTEX-1HR98-0126-SM-B2LWI","skinExposed","115.4"
"ENSG00000141736.13","GTEX-1HKZK-0326-SM-9WYUH","skinExposed","100.9"
"ENSG00000141736.13","GTEX-1HGF4-2426-SM-ACKXM","skinExposed","118.6"
"ENSG00000141736.13","GTEX-1HFI7-1826-SM-ACKXH","skinExposed","108"
"ENSG00000141736.13","GTEX-1HFI6-0226-SM-ADEHZ","skinExposed","113.9"
"ENSG00000141736.13","GTEX-1HCVE-0126-SM-CGQEU","skinExposed","131.1"
"ENSG00000141736.13","GTEX-1HCUA-2426-SM-ADEIS","skinExposed","120.1"
"ENSG00000141736.13","GTEX-1HCU9-1526-SM-A9SL7","skinExposed","104.2"
"ENSG00000141736.13","GTEX-1HCU8-0626-SM-A9SM9","skinExposed","109.3"
"ENSG00000141736.13","GTEX-1HCU7-0226-SM-CL545","skinExposed","159.8"
"ENSG00000141736.13","GTEX-1HCU6-0126-SM-CL54K","skinExposed","104.4"
"ENSG00000141736.13","GTEX-1HBPN-0226-SM-9YFM1","skinExposed","118.8"
"ENSG00000141736.13","GTEX-1HBPM-0226-SM-ARL9F","skinExposed","135.4"
"ENSG00000141736.13","GTEX-1HBPI-1526-SM-C1YQ1","skinExposed","113.1"
"ENSG00000141736.13","GTEX-1HBPH-0426-SM-B2LW5","skinExposed","78.41"
"ENSG00000141736.13","GTEX-1HB9E-0226-SM-E9U4R","skinExposed","123.1"
"ENSG00000141736.13","GTEX-1H4P4-0726-SM-9YFLR","skinExposed","140"
"ENSG00000141736.13","GTEX-1H3VY-0126-SM-ACKXD","skinExposed","130.8"
"ENSG00000141736.13","GTEX-1H3VE-0326-SM-9YFLH","skinExposed","138.4"
"ENSG00000141736.13","GTEX-1H3O1-0426-SM-9YFKY","skinExposed","101.5"
"ENSG00000141736.13","GTEX-1H3NZ-0126-SM-ACKX7","skinExposed","134.5"
"ENSG00000141736.13","GTEX-1H2FU-0126-SM-9WYSI","skinExposed","148.6"
"ENSG00000141736.13","GTEX-1H23P-0126-SM-ADEJ3","skinExposed","99.53"
"ENSG00000141736.13","GTEX-1H1ZS-0426-SM-9WG6G","skinExposed","88.58"
"ENSG00000141736.13","GTEX-1H1E6-1726-SM-ACKVK","skinExposed","107.2"
"ENSG00000141736.13","GTEX-1H1DG-0126-SM-9WYU2","skinExposed","109.3"
"ENSG00000141736.13","GTEX-1H1DE-2126-SM-9WG6R","skinExposed","82.31"
"ENSG00000141736.13","GTEX-1H1CY-2826-SM-9MQM3","skinExposed","113.5"
"ENSG00000141736.13","GTEX-1H11D-0226-SM-9WG6Z","skinExposed","152.9"
"ENSG00000141736.13","GTEX-1GZHY-0326-SM-9QEHI","skinExposed","130.1"
"ENSG00000141736.13","GTEX-1GZ4H-1726-SM-7PBZJ","skinExposed","150.8"
"ENSG00000141736.13","GTEX-1GZ2Q-0226-SM-7P8TL","skinExposed","107.7"
"ENSG00000141736.13","GTEX-1GTWX-0126-SM-9YFLK","skinExposed","89.12"
"ENSG00000141736.13","GTEX-1GPI7-0126-SM-9MQL8","skinExposed","150.1"
"ENSG00000141736.13","GTEX-1GPI6-0126-SM-9WG69","skinExposed","106.7"
"ENSG00000141736.13","GTEX-1GN73-0226-SM-9WG67","skinExposed","107.4"
"ENSG00000141736.13","GTEX-1GN2E-0426-SM-9MQKX","skinExposed","95.56"
"ENSG00000141736.13","GTEX-1GN1W-0526-SM-9MQJQ","skinExposed","98.73"
"ENSG00000141736.13","GTEX-1GN1V-0126-SM-9WPOS","skinExposed","82.27"
"ENSG00000141736.13","GTEX-1GN1U-0126-SM-7PBZK","skinExposed","135.7"
"ENSG00000141736.13","GTEX-1GMRU-0126-SM-9YFLV","skinExposed","120.8"
"ENSG00000141736.13","GTEX-1GMR8-0126-SM-9WYTM","skinExposed","152.6"
"ENSG00000141736.13","GTEX-1GMR3-1926-SM-9KNUZ","skinExposed","116.8"
"ENSG00000141736.13","GTEX-1GL5R-1826-SM-9KNUY","skinExposed","155"
"ENSG00000141736.13","GTEX-1GF9X-2026-SM-7PC3A","skinExposed","158.2"
"ENSG00000141736.13","GTEX-1GF9W-0326-SM-9KNUN","skinExposed","118.1"
"ENSG00000141736.13","GTEX-1GF9V-0326-SM-7RHI5","skinExposed","118.7"
"ENSG00000141736.13","GTEX-1GF9U-2126-SM-7SB7L","skinExposed","89.33"
"ENSG00000141736.13","GTEX-1F88F-2726-SM-7PBZZ","skinExposed","96.82"
"ENSG00000141736.13","GTEX-1F7RK-0126-SM-7PC2S","skinExposed","97.28"
"ENSG00000141736.13","GTEX-1F75I-0326-SM-9YFLU","skinExposed","86.37"
"ENSG00000141736.13","GTEX-1F75B-0126-SM-9KNVL","skinExposed","94.4"
"ENSG00000141736.13","GTEX-1F75A-0126-SM-7RHGM","skinExposed","97.91"
"ENSG00000141736.13","GTEX-1F6RS-0126-SM-9MQKZ","skinExposed","138.4"
"ENSG00000141736.13","GTEX-1F6IF-0726-SM-7P8TW","skinExposed","79.58"
"ENSG00000141736.13","GTEX-1F6I4-0126-SM-9MQL2","skinExposed","121.1"
"ENSG00000141736.13","GTEX-1F5PL-0326-SM-7P8PQ","skinExposed","129.1"
"ENSG00000141736.13","GTEX-1F5PK-2426-SM-7RHHY","skinExposed","138.6"
"ENSG00000141736.13","GTEX-1F52S-0126-SM-9MQJU","skinExposed","137.7"
"ENSG00000141736.13","GTEX-1F48J-0126-SM-7P8TT","skinExposed","88.33"
"ENSG00000141736.13","GTEX-1EX96-1626-SM-7PBXR","skinExposed","82.28"
"ENSG00000141736.13","GTEX-1EWIQ-0126-SM-7RHH2","skinExposed","135.2"
"ENSG00000141736.13","GTEX-1EU9M-0226-SM-7P8SP","skinExposed","109.6"
"ENSG00000141736.13","GTEX-1EN7A-0126-SM-7SB81","skinExposed","112.1"
"ENSG00000141736.13","GTEX-1EMGI-0126-SM-9KNUE","skinExposed","158.2"
"ENSG00000141736.13","GTEX-1EKGG-0226-SM-9WYTH","skinExposed","117.3"
"ENSG00000141736.13","GTEX-1E2YA-0126-SM-9KNUC","skinExposed","111.2"
"ENSG00000141736.13","GTEX-1E1VI-0126-SM-7DHMZ","skinExposed","123.2"
"ENSG00000141736.13","GTEX-1CB4J-0626-SM-7DHMP","skinExposed","107.4"
"ENSG00000141736.13","GTEX-1CB4I-0226-SM-79OLH","skinExposed","150.3"
"ENSG00000141736.13","GTEX-1CB4H-0226-SM-7PBXM","skinExposed","133.3"
"ENSG00000141736.13","GTEX-1CB4G-0226-SM-7PC3O","skinExposed","114"
"ENSG00000141736.13","GTEX-1CB4F-0426-SM-9KNV4","skinExposed","137.8"
"ENSG00000141736.13","GTEX-1CB4E-2226-SM-793DC","skinExposed","156.4"
"ENSG00000141736.13","GTEX-1CAV2-2226-SM-7P8P2","skinExposed","120.7"
"ENSG00000141736.13","GTEX-1CAMS-0426-SM-7P8T2","skinExposed","103.5"
"ENSG00000141736.13","GTEX-1CAMR-1926-SM-7EPI2","skinExposed","133.9"
"ENSG00000141736.13","GTEX-1CAMQ-0226-SM-7IGPK","skinExposed","111.7"
"ENSG00000141736.13","GTEX-1C6WA-0126-SM-7PC2B","skinExposed","85.59"
"ENSG00000141736.13","GTEX-1C6VS-0526-SM-7DUEN","skinExposed","50.73"
"ENSG00000141736.13","GTEX-1C6VR-2426-SM-79OLD","skinExposed","125.6"
"ENSG00000141736.13","GTEX-1C6VQ-0126-SM-7P8RI","skinExposed","53.43"
"ENSG00000141736.13","GTEX-1C64O-0126-SM-7SB8P","skinExposed","124.7"
"ENSG00000141736.13","GTEX-1C64N-0126-SM-793D7","skinExposed","152.1"
"ENSG00000141736.13","GTEX-1C4CL-0526-SM-73KVK","skinExposed","142.8"
"ENSG00000141736.13","GTEX-1C475-1826-SM-73KWA","skinExposed","180.8"
"ENSG00000141736.13","GTEX-1C2JI-1826-SM-73KXC","skinExposed","136.2"
"ENSG00000141736.13","GTEX-1BAJH-0526-SM-793CQ","skinExposed","146"
"ENSG00000141736.13","GTEX-1B996-0226-SM-7RHGO","skinExposed","92.84"
"ENSG00000141736.13","GTEX-1B97I-1626-SM-73KYO","skinExposed","147.3"
"ENSG00000141736.13","GTEX-1B933-0126-SM-7PC29","skinExposed","88.78"
"ENSG00000141736.13","GTEX-1B8SG-0126-SM-73KZ3","skinExposed","100.7"
"ENSG00000141736.13","GTEX-1B8SF-1426-SM-7DUGL","skinExposed","101.9"
"ENSG00000141736.13","GTEX-1B8L1-2526-SM-9WYTF","skinExposed","131.7"
"ENSG00000141736.13","GTEX-1B8KZ-2026-SM-7DHMB","skinExposed","121.9"
"ENSG00000141736.13","GTEX-1B8KE-2126-SM-73KYX","skinExposed","155.3"
"ENSG00000141736.13","GTEX-1AYD5-2426-SM-73KXR","skinExposed","111.5"
"ENSG00000141736.13","GTEX-1AYCT-2426-SM-7IGQ3","skinExposed","76.85"
"ENSG00000141736.13","GTEX-1AX9K-2326-SM-73KWU","skinExposed","98.15"
"ENSG00000141736.13","GTEX-1AX9J-0226-SM-73KXM","skinExposed","157.6"
"ENSG00000141736.13","GTEX-1AX9I-0126-SM-7SB74","skinExposed","101.3"
"ENSG00000141736.13","GTEX-1AX8Z-0126-SM-7DHM6","skinExposed","113.3"
"ENSG00000141736.13","GTEX-1AMFI-2026-SM-731BH","skinExposed","144.8"
"ENSG00000141736.13","GTEX-1AMEY-1326-SM-73KYK","skinExposed","98.69"
"ENSG00000141736.13","GTEX-1A8FM-0226-SM-7SB7Q","skinExposed","93.08"
"ENSG00000141736.13","GTEX-1A3MX-0126-SM-731BR","skinExposed","88.95"
"ENSG00000141736.13","GTEX-1A3MW-0126-SM-73KXX","skinExposed","98.29"
"ENSG00000141736.13","GTEX-1A3MV-1926-SM-718BT","skinExposed","117.5"
"ENSG00000141736.13","GTEX-1A32A-0126-SM-718B1","skinExposed","92.12"
"ENSG00000141736.13","GTEX-18QFQ-0126-SM-731BE","skinExposed","157.6"
"ENSG00000141736.13","GTEX-18D9U-0226-SM-718BP","skinExposed","131.5"
"ENSG00000141736.13","GTEX-18D9B-0526-SM-7LTAS","skinExposed","124.8"
"ENSG00000141736.13","GTEX-18D9A-1926-SM-7LG6P","skinExposed","200.1"
"ENSG00000141736.13","GTEX-18A7B-0126-SM-7LG64","skinExposed","109.8"
"ENSG00000141736.13","GTEX-18A7A-0226-SM-718BH","skinExposed","131.6"
"ENSG00000141736.13","GTEX-18A6Q-0126-SM-731BZ","skinExposed","139.2"
"ENSG00000141736.13","GTEX-18A67-0126-SM-7LG5P","skinExposed","151.1"
"ENSG00000141736.13","GTEX-18A66-0226-SM-718BD","skinExposed","156"
"ENSG00000141736.13","GTEX-18465-0126-SM-731BN","skinExposed","113.3"
"ENSG00000141736.13","GTEX-183WM-0126-SM-7LTAB","skinExposed","52.9"
"ENSG00000141736.13","GTEX-183FY-0126-SM-7LT9P","skinExposed","127"
"ENSG00000141736.13","GTEX-17MFQ-1726-SM-793C7","skinExposed","137.8"
"ENSG00000141736.13","GTEX-17MF6-0126-SM-7LG4F","skinExposed","79.48"
"ENSG00000141736.13","GTEX-17KNJ-2326-SM-7DHLQ","skinExposed","146.6"
"ENSG00000141736.13","GTEX-17JCI-0126-SM-7LG5G","skinExposed","151.2"
"ENSG00000141736.13","GTEX-17HII-0226-SM-7LG4E","skinExposed","84.72"
"ENSG00000141736.13","GTEX-17HHY-0126-SM-7LG5D","skinExposed","120.3"
"ENSG00000141736.13","GTEX-17HHE-2026-SM-79OKF","skinExposed","125.8"
"ENSG00000141736.13","GTEX-17HGU-0226-SM-7DHKV","skinExposed","109.5"
"ENSG00000141736.13","GTEX-17HG3-2226-SM-7938L","skinExposed","130.4"
"ENSG00000141736.13","GTEX-17GQL-2026-SM-718BA","skinExposed","146.4"
"ENSG00000141736.13","GTEX-17F98-0626-SM-79OMX","skinExposed","154.2"
"ENSG00000141736.13","GTEX-17F97-0326-SM-7LG5B","skinExposed","134"
"ENSG00000141736.13","GTEX-17F96-1626-SM-7DUFL","skinExposed","210.8"
"ENSG00000141736.13","GTEX-17EVQ-0226-SM-7LG4P","skinExposed","84.31"
"ENSG00000141736.13","GTEX-17EVP-0326-SM-7DHLG","skinExposed","118.4"
"ENSG00000141736.13","GTEX-17EUY-0426-SM-793BD","skinExposed","153.3"
"ENSG00000141736.13","GTEX-16YQH-0126-SM-7DUFJ","skinExposed","105.2"
"ENSG00000141736.13","GTEX-16XZZ-0126-SM-793DV","skinExposed","86.3"
"ENSG00000141736.13","GTEX-16XZY-2126-SM-79OK1","skinExposed","84.95"
"ENSG00000141736.13","GTEX-16NPX-0226-SM-79OMT","skinExposed","118.9"
"ENSG00000141736.13","GTEX-16NGA-1726-SM-731B4","skinExposed","168.9"
"ENSG00000141736.13","GTEX-16MT8-0426-SM-7KUEY","skinExposed","90.81"
"ENSG00000141736.13","GTEX-16GPK-0126-SM-7DHLE","skinExposed","136.4"
"ENSG00000141736.13","GTEX-16BQI-0226-SM-7KUEX","skinExposed","116.7"
"ENSG00000141736.13","GTEX-16AAH-1726-SM-7939C","skinExposed","156.6"
"ENSG00000141736.13","GTEX-169BO-1326-SM-9MQK2","skinExposed","108.1"
"ENSG00000141736.13","GTEX-15UKP-0426-SM-7KUFQ","skinExposed","76.45"
"ENSG00000141736.13","GTEX-15UF6-0826-SM-6PALJ","skinExposed","81.77"
"ENSG00000141736.13","GTEX-15SHW-0326-SM-6PAML","skinExposed","97.58"
"ENSG00000141736.13","GTEX-15SHU-0126-SM-7KUEH","skinExposed","131.2"
"ENSG00000141736.13","GTEX-15SDE-2226-SM-7IGLO","skinExposed","117.2"
"ENSG00000141736.13","GTEX-15SB6-1726-SM-6PAME","skinExposed","111.6"
"ENSG00000141736.13","GTEX-15RIG-0226-SM-7KFTL","skinExposed","137.6"
"ENSG00000141736.13","GTEX-15G19-0126-SM-6PANQ","skinExposed","127.3"
"ENSG00000141736.13","GTEX-15F5U-1526-SM-6PANO","skinExposed","182.3"
"ENSG00000141736.13","GTEX-15EU6-0426-SM-6PAN5","skinExposed","142.9"
"ENSG00000141736.13","GTEX-15ETS-0126-SM-7KUMW","skinExposed","196.8"
"ENSG00000141736.13","GTEX-15ER7-0326-SM-7KUEV","skinExposed","124.9"
"ENSG00000141736.13","GTEX-15EOM-0126-SM-7KUGG","skinExposed","54.9"
"ENSG00000141736.13","GTEX-15DYW-0126-SM-7KULE","skinExposed","113.6"
"ENSG00000141736.13","GTEX-15DDE-0126-SM-6LPKH","skinExposed","103.4"
"ENSG00000141736.13","GTEX-15DCD-0126-SM-7KUEK","skinExposed","99.92"
"ENSG00000141736.13","GTEX-15D1Q-0126-SM-7KUG6","skinExposed","58.75"
"ENSG00000141736.13","GTEX-15CHC-2126-SM-6EU21","skinExposed","131.4"
"ENSG00000141736.13","GTEX-14XAO-2326-SM-6EU1B","skinExposed","113.3"
"ENSG00000141736.13","GTEX-14PN4-0126-SM-6EU2V","skinExposed","114.7"
"ENSG00000141736.13","GTEX-14PN3-2426-SM-6LLHS","skinExposed","147.3"
"ENSG00000141736.13","GTEX-14PK6-1926-SM-6ETZU","skinExposed","95.36"
"ENSG00000141736.13","GTEX-14PJM-0226-SM-62LF1","skinExposed","122"
"ENSG00000141736.13","GTEX-14PJ6-2126-SM-6EU1V","skinExposed","141.9"
"ENSG00000141736.13","GTEX-14PJ3-1826-SM-62LEX","skinExposed","116.1"
"ENSG00000141736.13","GTEX-14PII-0226-SM-6EU1T","skinExposed","122.7"
"ENSG00000141736.13","GTEX-14PHX-2326-SM-62LEM","skinExposed","161.2"
"ENSG00000141736.13","GTEX-14PHW-0126-SM-6LLJI","skinExposed","111.8"
"ENSG00000141736.13","GTEX-14LZ3-0226-SM-62LET","skinExposed","140.3"
"ENSG00000141736.13","GTEX-14LLW-0126-SM-6LLIO","skinExposed","107.1"
"ENSG00000141736.13","GTEX-14JIY-0126-SM-6LLH6","skinExposed","71.26"
